Hour,G,Pc,Pd,S,Q,SOC
715,162.00862925579884,90.0,90.0,0.0,450.6646288058438,136.3608695652176
716,197.63234846018412,90.0,90.0,0.0,399.4313480102291,122.23478260869587
717,209.77290051954702,90.0,90.0,0.0,367.318900519547,108.10869565217413
718,250.25670200020818,90.0,90.0,0.0,349.95470245016315,93.9826086956524
719,284.1079631819471,90.0,90.0,0.0,354.20096318194715,79.85652173913067
720,314.61998367416237,90.0,90.0,0.0,378.7864832242074,65.73043478260894
721,346.94505178355934,90.0,90.0,0.0,420.76205178355923,51.604347826087206
722,361.6560007662921,90.0,90.0,0.0,480.2960007662921,37.478260869565474
723,369.6120003824616,90.0,82.04400000000024,0.0,552.6459999325068,32.0
724,441.57600038246164,90.0,10.080000000000133,0.0,630.2959999325068,104.74347826086942
725,451.6560003824619,90.0,0.0,0.0,707.9459999325068,188.44347826086943
726,451.65600000000006,90.0,0.0,0.0,780.296,272.1434782608694
727,361.65600000000006,90.0,90.0,0.0,842.426,258.0173913043477
728,361.6560003824618,90.0,90.0,0.0,890.1059999325067,243.89130434782598
729,357.530199621032,90.0,90.0,0.0,915.950200070987,229.76521739130425
730,353.6856010811962,90.0,90.0,0.0,922.3256015311512,215.63913043478252
731,339.65427472854697,90.0,90.0,0.0,911.0207747285469,201.51304347826078
732,301.60731002866373,90.0,90.0,0.0,886.1768100286636,187.38695652173905
733,280.4017528242417,90.0,90.0,0.0,841.3847032741967,173.26086956521732
734,256.0769832235479,90.0,90.0,0.0,784.0318832235479,159.1347826086956
735,227.96761797838968,90.0,90.0,0.0,718.3350184283447,145.00869565217386
736,198.98602048476272,90.0,90.0,0.0,648.2830200348077,130.88260869565212
737,162.71739960480141,90.0,90.0,0.0,580.1428996048014,116.75652173913039
738,164.83740922848432,90.0,90.0,0.0,509.6429096784393,102.63043478260866
739,179.22307862053776,90.0,90.0,0.0,447.44007862053775,88.50434782608693
740,199.583098447147,90.0,90.0,0.0,399.087097997192,74.3782608695652
741,211.52857590505158,90.0,90.0,0.0,367.0090754550966,60.252173913043464
742,243.4290777173208,90.0,90.0,0.0,351.15957726736576,46.12608695652173
743,252.41401168272756,90.0,90.0,0.0,359.79401213268255,32.0
744,305.7675824615091,90.0,77.004,0.0,382.6420829114642,32.0
745,369.1899022037738,90.0,77.004,0.0,419.12990175381873,32.0
746,374.6520007662921,90.0,77.004,0.0,480.2960007662921,32.0
747,374.6519996175383,90.0,77.004,0.0,552.6460000674933,32.0
748,441.57599961753806,90.0,10.080000000000133,0.0,630.2960000674932,104.74347826086942
749,451.6559996175383,90.0,0.0,0.0,707.9460000674933,188.44347826086943
750,451.6560003824618,90.0,0.0,0.0,780.2959999325068,272.1434782608694
751,361.6559996175383,90.0,90.0,0.0,842.4260000674933,258.0173913043477
752,361.65600000000006,90.0,90.0,0.0,890.106,243.89130434782598
753,357.530199621032,90.0,90.0,0.0,915.950200070987,229.76521739130425
754,353.6856010811962,90.0,90.0,0.0,922.3256015311512,215.63913043478252
755,341.3101904166657,90.0,90.0,0.0,910.6786908666206,201.51304347826078
756,296.6269790142661,90.0,90.0,0.0,887.240429014266,187.38695652173905
757,275.53264022764074,90.0,90.0,0.0,842.4461397776856,173.26086956521732
758,263.0776516172616,90.0,90.0,0.0,782.4951511673066,159.1347826086956
759,224.2567621373649,90.0,90.0,0.0,719.1439621373648,145.00869565217386
760,179.57196197622312,90.0,90.0,0.0,652.4291619762231,130.88260869565212
761,179.36606877786312,90.0,90.0,0.0,576.7035687778631,116.75652173913039
762,189.43400480729127,90.0,90.0,0.0,504.7825048072913,102.63043478260866
763,161.70163406634197,90.0,90.0,0.0,450.72213406634194,88.50434782608693
764,185.4917985413207,90.0,90.0,0.0,401.5737980913657,74.3782608695652
765,215.25795052905335,90.0,90.0,0.0,366.35095052905336,60.252173913043464
766,238.5063019179252,90.0,90.0,0.0,352.0283023678802,46.12608695652173
767,254.73196176440217,90.0,90.0,0.0,359.38496221435713,32.0
768,322.57845818846886,90.0,77.004,0.0,379.67545818846884,32.0
769,374.65200184360765,90.0,77.004,0.0,418.16600184360766,32.0
770,374.6520003838302,90.0,77.004,0.0,480.29600083378523,32.0
771,374.65200000000004,90.0,77.004,0.0,552.6460000000001,32.0
772,441.57599961753806,90.0,10.080000000000133,0.0,630.2960000674932,104.74347826086942
773,451.65600000000006,90.0,0.0,0.0,707.946,188.44347826086943
774,451.6559996175382,90.0,0.0,0.0,780.2960000674932,272.1434782608694
775,361.6560003824619,90.0,90.0,0.0,842.4259999325068,258.0173913043477
776,361.6559996175382,90.0,90.0,0.0,890.1060000674931,243.89130434782598
777,357.53020037896806,90.0,90.0,0.0,915.950199929013,229.76521739130425
