Hour,G,Pc,Pd,S,Q,SOC
1205,395.6706929610657,0.0,0.0,180.0,466.4790929610656,900.0
1206,381.86399973335995,0.0,0.0,180.0,540.8816001599839,900.0
1207,382.40911739141654,0.0,0.0,180.0,595.5183173914165,900.0
1208,374.50291031268523,0.0,0.0,180.0,640.3737103126851,900.0
1209,332.51104328765996,0.0,0.0,180.0,690.163043714284,900.0
1210,322.6746857032107,0.0,0.0,180.0,700.3642861298346,900.0
1211,276.15137326144406,0.0,0.0,180.0,716.913773261444,900.0
1212,254.9949431416984,0.0,0.0,180.0,698.1841431416983,900.0
1213,248.25136762136594,0.0,0.0,180.0,653.1148076213659,900.0
1214,246.246659498418,0.0,0.0,180.0,591.683459498418,900.0
1215,216.04060509951034,0.0,0.0,180.0,541.8621250995103,900.0
1216,192.9935991256254,0.0,0.0,180.0,482.5359991256254,900.0
1217,0.0,0.0,166.42035101049828,180.0,426.1207514371223,721.0533860102169
1218,0.0,0.0,171.38284642601127,180.0,353.34444642601125,536.7707554446133
1219,0.0,0.0,203.27613617726155,180.0,273.6101366038855,318.19426493142885
1220,0.0,0.0,202.02418888530906,180.0,231.0269893119331,100.96395430206428
1221,180.8222609905753,0.0,10.196477500919782,180.0,212.02913849149508,90.0
1222,239.43999973335997,0.0,0.0,180.0,176.336000159984,90.0
1223,250.39268530187854,0.0,0.0,180.0,183.92788487525456,90.0
1224,263.68067647823557,0.0,0.0,180.0,209.26587690485962,90.0
1225,313.1870306717618,81.70212765957454,0.0,180.0,149.2173025855633,166.80000000000007
1226,365.16659399932945,260.0,0.0,180.0,4.593793999329421,411.20000000000005
1227,361.0664067890349,260.0,0.0,180.0,78.34760721565885,655.6
1228,380.7255595545365,260.0,0.0,180.0,142.0823599811605,900.0
1229,371.0200497892141,0.0,0.0,180.0,480.881250215838,900.0
1230,372.56799973336,0.0,0.0,180.0,546.459200159984,900.0
1231,379.7759574311792,0.0,0.0,180.0,597.1475578578032,900.0
1232,350.0638706830355,0.0,0.0,180.0,655.9986702564113,900.0
1233,331.88664610759906,0.0,0.0,180.0,690.575445680975,900.0
1234,299.35449435854,0.0,0.0,180.0,716.237693931916,900.0
1235,277.010530713212,0.0,0.0,180.0,716.313731139836,900.0
1236,255.585503137278,0.0,0.0,180.0,697.7635035639018,900.0
1237,240.00141004687066,0.0,0.0,180.0,659.0638896202468,900.0
1238,229.40160350654276,0.0,0.0,180.0,603.8816030799187,900.0
1239,206.14853929220965,0.0,0.0,180.0,548.9953392922097,900.0
1240,183.02135340900224,0.0,0.0,180.0,489.63895383562624,900.0
1241,0.0,0.0,172.53242944391963,180.0,421.85202901729565,714.4812586624521
1242,0.0,0.0,177.2852463718034,180.0,349.3268463718034,523.8519614884699
1243,0.0,0.0,184.65212661811802,180.0,285.910926191494,325.30128770554734
1244,0.0,0.0,191.64735755240713,180.0,237.66135712578318,119.22886022984076
1245,172.11493226507582,0.0,27.18284001375191,180.0,206.90657227882775,90.0
1246,233.46400026663997,0.0,0.0,180.0,179.92159984001603,90.0
1247,246.51451108480813,81.70212765957454,0.0,180.0,104.49158342523357,166.80000000000007
1248,283.4866443121597,0.0,0.0,180.0,197.9294438855357,166.80000000000007
1249,305.2044089202706,0.0,0.0,180.0,235.4296089202706,166.80000000000007
1250,316.547073733132,260.0,0.0,180.0,31.942273733131913,411.20000000000005
1251,359.97043264692525,260.0,0.0,180.0,78.96683222030117,655.6
1252,359.0147028895236,260.0,0.0,180.0,154.50910288952366,900.0
1253,361.78514870943195,0.0,0.0,180.0,486.27674828280794,900.0
1254,374.38399973335993,0.0,0.0,180.0,545.369600159984,900.0
1255,366.9976208851084,0.0,0.0,180.0,605.0540213117324,900.0
1256,345.644542442706,0.0,0.0,180.0,658.8241424427059,900.0
1257,348.2211981250091,0.0,0.0,180.0,679.786797698385,900.0
1258,319.1408617255843,0.0,0.0,180.0,702.7696621522083,900.0
1259,302.95106441688586,0.0,0.0,180.0,698.1966644168858,900.0
1260,278.66968130325154,0.0,0.0,180.0,681.3212808766275,900.0
1261,242.14403408782061,0.0,0.0,180.0,657.5188336611966,900.0
1262,232.697117153362,0.0,0.0,180.0,601.4951967267381,900.0
1263,206.57989018073192,0.0,0.0,180.0,548.6842901807319,900.0
1264,187.2898337888173,0.0,0.0,180.0,486.59863336219325,900.0
1265,0.0,0.0,186.30156159718086,180.0,412.2355615971809,699.6757402180851
1266,0.0,0.0,176.62265412404736,180.0,349.77785455067135,509.75890782663635
1267,0.0,0.0,192.22969363043535,180.0,280.90609320381134,303.06031252509297
1268,15.504210072704296,0.0,198.14609064833647,180.0,223.59390114766484,90.0
1269,214.60647250455446,0.0,0.0,180.0,197.43447293117845,90.0
1270,219.36,0.0,0.0,180.0,188.38400000000001,90.0
1271,272.67602617420573,81.70212765957454,0.0,180.0,89.20669851463119,166.80000000000007
1272,295.01366816103433,0.0,0.0,180.0,191.33166816103443,166.80000000000007
1273,308.3614702838472,0.0,0.0,180.0,233.64587028384722,166.80000000000007
1274,327.0656017907221,260.0,0.0,180.0,26.025601790722078,411.20000000000005
1275,335.4909380524018,260.0,0.0,180.0,92.79773805240188,655.6
1276,371.9907453465538,260.0,0.0,180.0,147.08194577317772,900.0
1277,381.3537678867516,0.0,0.0,180.0,474.84376746012754,900.0
1278,383.52799973335993,0.0,0.0,180.0,539.883200159984,900.0
1279,387.2563450379756,0.0,0.0,180.0,592.5191454645997,900.0
1280,354.6003186625966,0.0,0.0,180.0,653.0983182359726,900.0
1281,314.83519277728203,0.0,0.0,180.0,701.837592777282,900.0
1282,301.54028634470126,0.0,0.0,180.0,714.7498859180772,900.0
1283,292.18144724559045,0.0,0.0,180.0,705.7182472455904,900.0
1284,259.50263716164636,0.0,0.0,180.0,694.9734371616463,900.0
1285,255.91156489173056,0.0,0.0,180.0,647.5910044651065,900.0
1286,234.34895717682969,0.0,0.0,180.0,600.2990367502057,900.0
1287,223.69336482863787,0.0,0.0,180.0,536.3436848286378,900.0
1288,201.65016603066766,0.0,0.0,180.0,476.37016603066763,900.0
1289,0.0,0.0,177.8004221274781,180.0,418.17282255410214,708.8167504005612
1290,0.0,0.0,185.99033454569673,180.0,343.4015341190727,508.82714336217765
1291,0.0,0.0,180.84407157835727,180.0,288.4260711517333,314.37115241770744
1292,0.0,0.0,192.4828130201215,180.0,237.1272134467456,107.40038572940475
1293,192.3433337317776,0.0,16.182358728346415,180.0,201.19689246012405,90.0
1294,209.06399999999996,0.0,0.0,180.0,194.5616,90.0
1295,239.73578647454218,0.0,0.0,180.0,190.1541860479182,90.0
1296,284.0971855726252,81.70212765957454,0.0,180.0,115.87785791305073,166.80000000000007
1297,320.05731964949337,0.0,0.0,180.0,227.03771922286933,166.80000000000007
1298,338.2149138517659,260.0,0.0,180.0,19.75411385176585,411.20000000000005
1299,346.8432726006556,260.0,0.0,180.0,86.38367302727966,655.6
1300,378.42178310558245,260.0,0.0,180.0,143.40098310558244,900.0
