Hour,G,Pc,Pd,S,Q,SOC
249,261.3357480940674,0.0,0.0,220.0,557.4186480940674,850.0
250,229.65130237524158,0.0,0.0,220.0,621.0315027985325,850.0
251,232.9231427738921,0.0,0.0,220.0,619.8872423506011,850.0
252,219.4129031119561,0.0,0.0,220.0,613.2268431119561,850.0
253,199.34687871814322,0.0,0.0,220.0,591.1462087181433,850.0
254,194.46239992336712,0.0,0.0,220.0,535.5375999233671,850.0
255,175.9036799836316,0.0,0.0,220.0,480.3019104069226,850.0
256,163.98580680621774,0.0,0.0,220.0,410.6552572295087,850.0
257,0.0,0.0,158.51463791106963,220.0,354.3501383343606,679.5541527837961
258,0.0,0.0,129.10947174376514,220.0,284.4084717437652,540.7267638120056
259,0.0,0.0,134.83612460745127,220.0,206.70722460745128,395.74168358893974
260,0.0,0.0,139.93470000856462,220.0,142.09129958527365,245.27426422489177
261,0.0,0.0,149.05506572914936,220.0,88.12006572914936,85.0
262,158.34487426791407,52.13787469120507,0.0,220.0,0.0,134.00960220973275
263,159.58453418320374,48.40833375991281,0.0,220.0,0.0,179.5134359440508
264,175.3611076506911,43.63430765069114,0.0,220.0,0.0,220.52968513570048
265,198.30463796487322,0.0,0.0,220.0,47.11293838816425,220.52968513570048
266,200.53959893487394,39.610756119368354,0.0,220.0,63.19304281550554,257.7637958879067
267,215.1603694753403,154.3288694753403,0.0,220.0,0.0,402.8329331947266
268,224.651845537525,225.70964553752492,0.0,220.0,0.0,615.0
269,230.20747630330925,250.0,0.0,220.0,58.82637672660019,850.0
270,236.18431223987056,0.0,0.0,220.0,390.12501223987056,850.0
271,253.24806038866052,0.0,0.0,220.0,448.75745996536955,850.0
272,252.57201290337036,0.0,0.0,220.0,518.3547133266613,850.0
273,253.10916509560002,0.0,0.0,220.0,567.2514650956,850.0
274,251.39040044884302,0.0,0.0,220.0,596.517200025552,850.0
275,243.14267051883724,0.0,0.0,220.0,608.9231709421282,850.0
276,226.32434291557365,0.0,0.0,220.0,606.0895424922826,850.0
277,208.26313612677018,0.0,0.0,220.0,582.1567365500612,850.0
278,200.8587551324921,0.0,0.0,220.0,529.141244709201,850.0
279,184.27417359926454,0.0,0.0,220.0,471.8626835992645,850.0
280,150.92454840481423,0.0,0.0,220.0,424.1433479815232,850.0
281,0.0,0.0,169.05488219302006,220.0,361.84238261631106,668.2205567816989
282,0.0,0.0,113.36324953109511,220.0,302.1648495310951,546.3245895439622
283,0.0,0.0,134.5873601436369,220.0,207.00456014363692,401.60699799166457
284,0.0,0.0,145.71827998029505,220.0,134.73037998029514,244.92067543220753
285,0.0,0.0,148.72622815195302,220.0,88.56592815195307,85.0
286,149.44611136540863,64.94341094211768,0.0,220.0,0.0,146.0468062855906
287,151.73305168898924,60.305351688989276,0.0,220.0,0.0,202.73383687324053
288,174.2424316841915,45.39853126090054,0.0,220.0,0.0,245.40845625848704
289,194.4279183871006,53.38351881039159,0.0,220.0,0.0,295.5889639402551
290,195.887335213229,110.39433478993794,0.0,220.0,0.0,399.35963864279677
291,216.58199509843814,152.02939509843816,0.0,220.0,0.0,542.2672700353287
292,225.38120281009105,77.37524464326735,0.0,220.0,147.18415774353275,615.0
293,229.47029551037963,250.0,0.0,220.0,59.94339551037956,850.0
294,245.53087720978976,0.0,0.0,220.0,376.67507720978983,850.0
295,246.42333262021373,0.0,0.0,220.0,458.0109330435048,850.0
296,255.09220091424277,0.0,0.0,220.0,515.1472013375337,850.0
297,264.25728425034447,0.0,0.0,220.0,553.9266842503444,850.0
298,253.55714721757397,0.0,0.0,220.0,594.073847217574,850.0
299,236.89331897458715,0.0,0.0,220.0,615.6278189745872,850.0
300,227.00536505039338,0.0,0.0,220.0,605.3862650503933,850.0
301,203.36200863188378,0.0,0.0,220.0,587.0981090551747,850.0
302,202.48054492020742,0.0,0.0,220.0,527.5194549202074,850.0
303,182.9126087533408,0.0,0.0,220.0,473.2354287533408,850.0
304,177.7718235567579,0.0,0.0,220.0,396.41872355675787,850.0
305,0.0,0.0,155.8906903446147,220.0,335.10189034461473,682.3756017799842
306,0.0,0.0,126.2682277053911,220.0,287.61242770539104,546.603313924725
307,0.0,0.0,154.70297144555167,220.0,221.6591710222607,380.25603280047585
308,0.0,0.0,122.74601153905553,220.0,163.96781111576462,248.2710741563301
309,0.0,0.0,151.84209896538698,220.0,84.34119896538698,85.0
310,153.08580446749949,0.0,0.0,220.0,59.705804044208435,85.0
311,168.5013943284732,0.0,0.0,220.0,34.8969943284732,85.0
312,180.9298478610463,34.8520478610464,0.0,220.0,0.0,117.76092498938362
313,175.78181925297156,83.54351925297152,0.0,220.0,0.0,196.29183308717685
314,193.2330349585688,114.72503538185975,0.0,220.0,0.0,304.133366346125
315,209.87658004341688,162.87538004341684,0.0,220.0,0.0,457.23622358693683
316,219.1422423523673,167.83380469474807,0.0,220.0,66.56483808091022,615.0
317,237.64492565273338,250.0,0.0,220.0,47.55672522944235,850.0
318,237.88179423440738,0.0,0.0,220.0,387.68229423440744,850.0
