series,layer,family,model,mape_mean,mape_std,rmse_mean,rmse_std,cov_mean,cov_std,width_mean,pinball_mean,n_folds,gate
RegionC|BatchInference,task,树类,qrf_quantile,54.756736792052926,1.148519836982871,15.103123753967102,0.38742612830221174,0.9137755102040815,0.014019011902075586,36.921428571428564,10.627857142857144,5,拒绝:cov增益=+0.001(<基线std=0.010) 或宽度失控(37>43) 或pinball恶化(-0.9%<-2%) pinball降幅=-0.9%
RegionC|BatchInference,task,树类,lgbm_quantile,57.81125068723759,1.1977519200527713,15.878682564785146,0.4885390132731958,0.810204081632653,0.03614895833452722,30.873228700428108,11.113180704034113,5,拒绝:cov增益=-0.103(<基线std=0.010) 或宽度失控(31>43) 或pinball恶化(-5.5%<-2%) pinball降幅=-5.5%
RegionC|BatchInference,task,树类,gbm_quantile,55.245270604418046,1.1786313659621528,15.53535838101351,0.5545161119792033,0.886734693877551,0.013925861289751174,34.47518208042049,10.744002201357594,5,拒绝:cov增益=-0.027(<基线std=0.010) 或宽度失控(34>43) 或pinball恶化(-2.0%<-2%) pinball降幅=-2.0%
RegionC|BatchInference,task,深度,deep_lstm,52.73671518295106,1.4166678770493037,14.937726493465727,0.35923402102721613,0.8831632653061223,0.012154213519970992,38.92773777378339,11.100775040373458,5,拒绝:cov增益=-0.030(<基线std=0.010) 或宽度失控(39>43) 或pinball恶化(-5.4%<-2%) pinball降幅=-5.4%
RegionC|BatchInference,task,深度,deep_tcn,52.60712713819771,1.1478293981202328,14.937951952720164,0.4059031098405525,0.8785714285714284,0.009303358433066594,38.92773777378339,11.123891004841179,5,拒绝:cov增益=-0.035(<基线std=0.010) 或宽度失控(39>43) 或pinball恶化(-5.6%<-2%) pinball降幅=-5.6%
RegionC|BatchInference,task,基础模型,tabpfn,54.05930381777141,1.8986207858673547,15.00867161549537,0.34309199606770474,0.9132653061224489,0.02048772755638907,39.21753692626953,10.715874853992588,5,拒绝:cov增益=+0.000(<基线std=0.010) 或宽度失控(39>43) 或pinball恶化(-1.7%<-2%) pinball降幅=-1.7%
RegionC|AITraining,task,统计基线,stat_hist,77.17562148189896,5.167094747044215,5.9089527853937485,0.20106791758634798,0.9025510204081633,0.012678340448764463,14.8,4.22515306122449,5,通过:统计基线(门)
RegionC|AITraining,task,树类,lgbm_point,80.26932031188889,6.506476149880221,6.193369552605104,0.2515219419163502,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionC|AITraining,task,树类,xgboost_point,81.23772395301562,6.725937345738945,6.2296553982653835,0.34584358877411664,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionC|AITraining,task,树类,qrf_quantile,75.72205468712164,5.389190914933395,5.923496943854417,0.18653173621815108,0.8923469387755102,0.014249224534458111,14.35204081632653,4.230867346938775,5,拒绝:cov增益=-0.010(<基线std=0.013) 或宽度失控(14>17) 或pinball恶化(-0.1%<-2%) pinball降幅=-0.1%
RegionC|AITraining,task,树类,lgbm_quantile,71.72860656508725,6.186594472355228,6.136084622307981,0.2718341437953078,0.6520408163265307,0.034959219414542636,11.74639710997361,4.484576650005731,5,拒绝:cov增益=-0.251(<基线std=0.013) 或宽度失控(12>17) 或pinball恶化(-6.1%<-2%) pinball降幅=-6.1%
RegionC|AITraining,task,树类,gbm_quantile,70.36174359777836,5.4799658605325865,6.061523757684066,0.20962318633089053,0.8591836734693878,0.026289128628547435,13.804435472609725,4.3053107443849,5,拒绝:cov增益=-0.043(<基线std=0.013) 或宽度失控(14>17) 或pinball恶化(-1.9%<-2%) pinball降幅=-1.9%
